date,country,10,11,112,113,114,115,117,118,119,12,121,122,123,124,125,14,15,16,17,18,19,2,20,21,22,24,26,28,32,33,37,38,39,41,42,43,44,48,49,51,52,54,55,56,57,58,59,60,value
2010-01-01,Belgien,,315.5313351498637,124.16225749559082,109.63350785340313,91.27704117236566,116.29392971246007,157.2009764035801,122.09816726353486,103.0888030888031,,61.28048780487806,117.31160896130346,104.846598488217,104.93690502545938,99.32104752667314,0.0,,,,,259.697386519945,407.48201438848923,169.39313984168868,0.0,0.0,181.3221406086044,143.78499440089584,,,,135.41808293677772,0.0,,,0.0,0.0,,0.0,144.16666666666669,0.0,145.5764075067024,,91.68456581773549,227.70562770562765,0.0,97.4769230769231,,124.70076169749728,78.07807807807808
2010-01-01,Bulgarien,,0.0,117.22190852625636,78.78369039391843,108.57336496103018,107.39299610894943,245.37313432835822,156.46457268078893,116.67174641877476,0.0,105.10746475618211,91.50174621653086,104.4989775051125,115.81769436997322,89.02365069739233,0.0,,,,,90.33831149039928,,,114.35963777490296,0.0,0.0,,,,,220.10744435917115,,,,193.54838709677418,191.34396355353073,293.5251798561151,,0.0,,107.95454545454548,,119.00826446280992,,144.95641344956414,,,226.41509433962264,73.10750351527547
2010-01-01,Dänemark,,0.0,70.2290076335878,81.61434977578476,99.89224137931035,82.10262828535669,96.78821540690655,111.11746213203773,111.95274496177899,,106.43985419198057,126.77219545767375,113.25091415636427,101.3934183219686,88.1851400730816,,,,,,84.45171849427167,63.1578947368421,,152.09742895805144,0.0,106.9806560134567,146.26038781163436,,,,45.8864426419467,,,,,0.0,44.303797468354425,0.0,24.506466984343092,,52.27722772277228,,89.152622834085,50.141163184641435,0.0,,,37.09428129829985,79.65292841648589
2010-01-01,Estland,,,62.25516146109052,96.62113587347234,59.422283356258596,111.42857142857143,71.10187110187111,131.46067415730337,110.13550135501357,,112.21317542561067,63.252336448598136,95.08026929052306,101.25805461798096,78.39195979899498,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.57810352725606,,,,,,65.96858638743456
2010-01-01,Finnland,,,83.3157338965153,93.98058252427184,128.79256965944273,130.72877535687454,71.38047138047139,133.90557939914163,102.89435600578874,,130.16584491259528,113.47794296855957,108.7248322147651,93.49019607843138,74.13024085637822,,,,,,20.367751060820368,,,15.624999999999996,0.0,0.0,293.53612167300383,,,,182.4925816023739,,,,,0.0,,,,,,,93.48837209302322,,,,,,69.0376569037657
2010-01-01,Frankreich,130.92269326683294,252.45901639344262,108.68983957219254,123.25358851674642,108.7124132613724,114.72527472527472,141.68157423971377,115.64428312159708,95.97523219814242,122.15568862275448,69.62699822380107,104.86570650058387,101.24359912216534,101.03397341211229,80.65040650406505,53.386773547094194,40.97859327217125,72.79843444227006,120.69825436408976,,135.89251439539348,148.53713428357088,0.0,38.69346733668341,91.88149288187765,57.01943844492441,148.56567689984905,,158.61027190332325,86.31875881523273,112.11367673179396,164.5390070921986,,131.43872113676733,156.74618693781778,140.74398249452952,68.70775347912524,137.18166383701188,180.02331908278276,56.41370047011417,90.93904448105438,114.47368421052633,92.30769230769232,44.951140065146575,57.00293829578844,96.95960016659726,0.0,0.0,76.79253288078066
2010-01-01,Griechenland,,0.0,39.85239852398525,199.99999999999994,76.12551159618009,110.48387096774195,142.71685761047462,103.53430353430355,104.6387154326494,,83.00395256916995,94.61966604823748,102.71398747390394,72.57454850902984,115.1212553495007,0.0,,,,,59.50890707751564,,,0.0,409.556313993174,186.43326039387307,,,,,104.84330484330484,,0.0,0.0,199.8606271777004,0.0,,,0.0,,0.0,,106.74053554939982,0.0,0.0,506.08695652173924,,,71.7776712985146
2010-01-01,Irland,,78.41191066997519,77.01685191825028,128.67519889311657,108.84615384615385,156.170531039641,94.62555066079297,183.91959798994975,103.28709861295837,,117.01357466063347,106.14173228346458,102.77777777777777,83.86581469648561,70.70650656241273,,,,,,62.690058479532155,,,99.31901519119961,0.0,0.0,0.0,,,,58.64661654135337,,,,378.7878787878788,0.0,,0.0,318.27956989247315,,27.906976744186053,0.0,97.23688295560385,0.0,0.0,,,0.0,67.83310901749664
2010-01-01,Italien,138.12949640287772,169.76127320954905,124.42882249560631,121.1180124223603,92.23140495867767,127.27673649393606,146.2918080465342,100.87013626662286,111.70046801872073,0.0,110.80797481636937,107.76572668112799,108.48284271032922,92.23813112283345,96.44268774703558,124.66216216216218,135.50239234449762,0.0,152.85961871750433,,123.96345748418834,0.0,0.0,84.82142857142858,98.54304635761589,30.588235294117638,104.86891385767791,105.0632911392405,176.66666666666669,0.0,110.59431524547804,188.30769230769226,141.4141414141414,37.32057416267943,0.0,111.57894736842104,0.0,89.06720160481443,142.6530612244898,140.10810810810813,85.3965900667161,0.0,82.71186440677964,107.62052877138414,0.0,83.29411764705883,0.0,28.368794326241137,82.65905383360523
2010-01-01,Kroatien,,0.0,111.69284467713787,28.587634713556437,94.94575284466792,167.63621466612045,139.89781699953554,104.60878885316183,95.22483641932341,,118.74855156431052,129.9628252788104,98.53268119164072,130.74324324324326,83.39973439575033,0.0,,,,,43.00578034682082,,,698.2456140350878,,0.0,,,,,,,142.31805929919136,,,,,,,,,,99.25208974923011,,,,,,82.34228795653486
2010-01-01,Lettland,,,137.19008264462812,119.52191235059763,171.2423035132198,108.81281864530223,40.663302090843544,95.44827586206898,111.1327744199649,,143.7008940666486,72.9207504900588,107.71175726927939,119.01639344262294,114.67688937568452,,,,,,266.13861386138615,,,,,0.0,,,,,,,,,,,,,,,,,84.16967008594399,,,,,,60.529382387214916
