date,country,Anmeldungen in Deutschland,Suche nach Jobs in Deutschland (Google Trends Index)
2011-01-31,Italien,0.08730562445386791,-0.012361096823573892
2011-04-30,Italien,0.1661776117314231,0.16003651200451952
2011-07-31,Italien,0.25580101225963503,0.2672434047745069
2011-10-31,Italien,0.21243181595458527,0.375789339962048
2012-01-31,Italien,0.26642207302493137,0.5241690389396747
2012-04-30,Italien,0.2764454235444056,0.6884412895225323
2012-07-31,Italien,0.35273941204836845,0.7353841028012265
2012-10-31,Italien,0.37051851656981505,0.6273456705639768
2013-01-31,Italien,0.3493756414571205,0.4510474771670938
2013-04-30,Italien,0.33115896310743764,0.4891296958728555
2013-07-31,Italien,0.3339610401613733,0.3202837340371416
2013-10-31,Italien,0.2604700079536695,0.5056652732066809
2014-01-31,Italien,0.28826465330134887,0.4079635478837633
2014-04-30,Italien,0.2750611420941631,0.17773162241616536
2014-07-31,Italien,0.17635704667041274,-0.020218418113192804
2014-10-31,Italien,0.16798023298169085,-0.11377224264406038
2015-01-31,Italien,0.12577534374929478,-0.12262944551748056
2015-04-30,Italien,0.06415559405942162,-0.3163373282121569
2015-07-31,Italien,0.045201061296737066,-0.24538434097280826
2015-10-31,Italien,0.0001885547285667144,-0.4633179537298253
2016-01-31,Italien,-0.10545324926633626,-0.564918964585444
2016-04-30,Italien,-0.1493396288123492,-0.35406799851159265
2016-07-31,Italien,-0.19149357177108506,-0.3845999696442024
2016-10-31,Italien,-0.12073918243011406,-0.14988208033970407
2017-01-31,Italien,-0.06103489286864772,-0.11840357554598269
2017-04-30,Italien,-0.04570149309511784,-0.24861309285466682
2017-07-31,Italien,0.004011406202472756,-0.07820074730747484
2017-10-31,Italien,-0.02525917203375272,-0.19710925694833348
2018-01-31,Italien,-0.01266709039481384,0.0
2018-04-30,Italien,0.03530555780399425,-0.012213892293937878
2018-07-31,Italien,0.005742714850818231,-0.09706610650659009
2018-10-31,Italien,0.05424518939148726,-0.11377571258311114
2019-01-31,Italien,0.01931765904305749,-0.20377918413241858
2019-04-30,Italien,0.01953342576810968,-0.22660575904268088
2019-07-31,Italien,-0.04200111119288508,-0.2458061519600907
2019-10-31,Italien,-0.07424310138118706,-0.06798734098493231
2011-01-31,Spanien,0.2615996055723553,1.8723325402128832
2011-04-30,Spanien,0.3443684987434388,1.9689659253552392
2011-07-31,Spanien,0.46196428268631795,0.8381973425566684
2011-10-31,Spanien,0.3522463558296378,1.053342890277015
2012-01-31,Spanien,0.5679260850690504,-0.43724801492356047
2012-04-30,Spanien,0.4143430073276475,-0.5708371065883457
2012-07-31,Spanien,0.45992561211446503,0.13590199823885918
2012-10-31,Spanien,0.3406534734490041,-0.06424912741539535
2013-01-31,Spanien,0.2939187415729787,-0.1972101692877053
2013-04-30,Spanien,0.34128399564371836,-0.294991635500494
2013-07-31,Spanien,0.28823240856378796,-0.40270648566908473
2013-10-31,Spanien,0.08811024801034506,-0.3690974639372899
2014-01-31,Spanien,0.04353823171077398,-0.40646560844174795
2014-04-30,Spanien,-0.06475635503171073,-0.4988583904432966
2014-07-31,Spanien,0.004822120487761872,-0.447665462598541
2014-10-31,Spanien,-0.12626613701447376,-0.5250634064287625
2015-01-31,Spanien,-0.12521001319375635,-0.28668157211819745
2015-04-30,Spanien,-0.16586038918170765,-0.21021631681275021
