date,country,Anmeldungen in Deutschland,Suche nach Gehalt in Deutschland (Google Trends Index)
2013-05-01,Spanien,202.83677518924083,176.88944409743914
2013-06-01,Griechenland,234.88260661236225,152.29759299781182
2013-06-01,Italien,227.66721044045676,255.2941176470588
2013-06-01,Portugal,209.41103147397945,197.27626459143968
2013-06-01,Spanien,225.14882046005732,211.36789506558404
2013-07-01,Griechenland,289.41063727839,189.0590809628009
2013-07-01,Italien,237.21044045677,368.2352941176471
2013-07-01,Portugal,220.44250545341225,173.92996108949416
2013-07-01,Spanien,317.3954582200338,99.68769519050595
2013-08-01,Griechenland,257.882127455678,0.0
2013-08-01,Italien,221.35399673735728,301.17647058823525
2013-08-01,Portugal,232.96977251480212,246.30350194552526
2013-08-01,Spanien,293.0550451973249,243.59775140537167
2013-09-01,Griechenland,343.45951126018207,355.7986870897156
2013-09-01,Italien,322.56117455138667,662.3529411764705
2013-09-01,Portugal,255.0327204736678,242.80155642023345
2013-09-01,Spanien,493.6870728301609,123.67270455965024
2013-10-01,Griechenland,341.92620987062764,123.41356673960613
2013-10-01,Italien,332.20228384991844,324.70588235294116
2013-10-01,Portugal,207.54129012153317,157.58754863813226
2013-10-01,Spanien,378.59925038583077,170.1436602123673
2013-11-01,Griechenland,289.6022999520843,129.97811816192558
2013-11-01,Italien,238.58075040783032,384.70588235294116
2013-11-01,Portugal,171.26830788407602,204.28015564202332
2013-11-01,Spanien,224.44330124200778,155.90256089943787
2013-12-01,Griechenland,227.50359367513178,43.32603938730853
2013-12-01,Italien,166.6394779771615,304.70588235294116
2013-12-01,Portugal,104.51854160174507,178.59922178988325
2013-12-01,Spanien,147.27713676784006,201.6239850093692
2014-01-01,Griechenland,263.0570196454241,73.52297592997812
2014-01-01,Italien,265.54649265905385,374.1176470588235
2014-01-01,Portugal,211.6547210969149,248.6381322957198
2014-01-01,Spanien,252.84044976850151,268.3322923173018
2014-02-01,Griechenland,232.77431720172495,70.89715536105032
2014-02-01,Italien,255.41598694942905,159.99999999999997
2014-02-01,Portugal,169.02461826114052,49.0272373540856
2014-02-01,Spanien,209.80377746747996,255.59025608994386
2014-03-01,Griechenland,233.73263057019648,98.4682713347921
2014-03-01,Italien,319.8694942903752,419.99999999999994
2014-03-01,Portugal,209.59800560922406,227.62645914396887
2014-03-01,Spanien,241.111192768428,167.14553404122427
2014-04-01,Griechenland,217.53713464302828,63.01969365426695
2014-04-01,Italien,294.0783034257749,371.7647058823529
2014-04-01,Portugal,155.37550638828296,148.24902723735406
2014-04-01,Spanien,204.2478136253399,236.85196752029984
2014-05-01,Griechenland,201.43747005270725,39.38730853391685
2014-05-01,Italien,242.8384991843393,215.2941176470588
2014-05-01,Portugal,151.0751012776566,103.89105058365757
2014-05-01,Spanien,213.86051297126477,176.88944409743914
2014-06-01,Griechenland,205.07906085289892,187.74617067833697
2014-06-01,Italien,277.73246329526916,374.1176470588235
2014-06-01,Portugal,174.8208164537239,127.2373540856031
2014-06-01,Spanien,254.33967810685675,212.86695815115553
2014-07-01,Griechenland,246.86152371825588,195.62363238512032
2014-07-01,Italien,281.30505709624794,634.1176470588235
2014-07-01,Portugal,201.93206606419443,43.19066147859922
2014-07-01,Spanien,280.79664878371426,234.6033728919426
2014-08-01,Griechenland,223.86200287494012,43.32603938730853
2014-08-01,Italien,257.7650897226754,148.23529411764704
2014-08-01,Portugal,180.9909629167965,298.8326848249027
2014-08-01,Spanien,265.980745204674,161.14928169893818
2014-09-01,Griechenland,314.42261619549595,98.4682713347921
2014-09-01,Italien,397.5856443719413,468.2352941176469
2014-09-01,Portugal,215.39420380180738,308.171206225681
2014-09-01,Spanien,435.3935474388182,164.14740787008122
2014-10-01,Griechenland,313.08097747963586,119.47483588621444
2014-10-01,Italien,381.28874388254485,501.1764705882352
2014-10-01,Portugal,189.4047990028046,171.5953307392996
2014-10-01,Spanien,325.4207393253472,218.86321049344167
2014-11-01,Griechenland,262.1945376137997,262.582056892779
2014-11-01,Italien,266.7699836867863,309.4117647058823
2014-11-01,Portugal,130.32097226550326,43.19066147859922
2014-11-01,Spanien,193.4004556478283,144.65958775765148
2014-12-01,Griechenland,218.59127934834692,150.9846827133479
2014-12-01,Italien,204.56769983686786,427.05882352941165
2014-12-01,Portugal,96.10470551573698,268.48249027237347
2014-12-01,Spanien,154.4205188505916,239.85009369144294
2015-01-01,Griechenland,246.19070436032584,116.84901531728664
2015-01-01,Italien,289.5269168026101,435.29411764705867
2015-01-01,Portugal,177.9993767528825,187.93774319066145
2015-01-01,Spanien,202.924965091497,187.38288569643976
2015-02-01,Griechenland,197.31672256827983,175.9299781181619
2015-02-01,Italien,272.39804241435564,427.05882352941165
2015-02-01,Portugal,168.0897475849174,113.2295719844358
2015-02-01,Spanien,169.67737194091274,218.11367895065587
2015-03-01,Griechenland,227.2160996645903,124.72647702407001
2015-03-01,Italien,348.1566068515498,345.88235294117646
2015-03-01,Portugal,178.93424742910562,65.36964980544747
2015-03-01,Spanien,209.18644815168662,160.39975015615244
2015-04-01,Griechenland,199.23334930522282,48.57768052516411
2015-04-01,Italien,306.5089722675367,242.35294117647058
2015-04-01,Portugal,140.79152383920223,225.29182879377433
2015-04-01,Spanien,175.76247519658997,169.39412866958153
2015-05-01,Griechenland,174.89218974604697,28.884026258205687
2015-05-01,Italien,254.1435562805873,352.9411764705881
2015-05-01,Portugal,113.68027422873168,95.71984435797664
2015-05-01,Spanien,151.77482178290583,191.13054341036857
2015-06-01,Griechenland,219.5495927168184,144.42013129102844
2015-06-01,Italien,298.38499184339315,338.8235294117647
2015-06-01,Portugal,148.2704892489872,232.29571984435796
2015-06-01,Spanien,222.1503637833468,176.88944409743914
2015-07-01,Griechenland,264.8778150455199,359.73741794310723
2015-07-01,Italien,286.4926590538336,308.235294117647
2015-07-01,Portugal,177.43845434714862,317.50972762645904
2015-07-01,Spanien,281.85492761078854,252.5921299188008
2015-08-01,Griechenland,257.11547676090083,190.3719912472648
2015-08-01,Italien,265.0570962479608,285.8823529411764
2015-08-01,Portugal,175.0077905889685,240.4669260700389
2015-08-01,Spanien,238.02454618946126,155.15302935665213
2015-09-01,Griechenland,379.39626257786296,370.24070021881835
2015-09-01,Italien,393.9151712887439,312.9411764705882
2015-09-01,Portugal,203.61483328139607,238.13229571984436
2015-09-01,Spanien,386.0953920776071,141.66146158650847
2015-10-01,Griechenland,371.6339242932439,49.89059080962801
2015-10-01,Italien,377.86296900489396,263.52941176470586
2015-10-01,Portugal,182.29978186350885,200.77821011673151
2015-10-01,Spanien,303.19688395678696,182.13616489693945
2015-11-01,Griechenland,266.4111164350743,43.32603938730853
2015-11-01,Italien,240.0489396411093,232.9411764705882
2015-11-01,Portugal,98.72234340916172,49.0272373540856
2015-11-01,Spanien,151.2456823693687,158.90068707058091
2015-12-01,Griechenland,217.53713464302828,144.42013129102844
2015-12-01,Italien,166.9331158238173,301.17647058823525
2015-12-01,Portugal,80.9598005609224,155.25291828793772
2015-12-01,Spanien,121.08473579775114,262.33603997501564
2016-01-01,Griechenland,298.8021082894106,216.6301969365427
2016-01-01,Italien,277.58564437194127,318.82352941176475
2016-01-01,Portugal,166.4069803677158,242.80155642023345
2016-01-01,Spanien,191.90122730947306,190.38101186758277
2016-02-01,Griechenland,234.2117872544322,270.45951859956233
2016-02-01,Italien,248.12398042414355,219.99999999999997
2016-02-01,Portugal,135.1822997818635,332.6848249027238
2016-02-01,Spanien,151.59844197839348,247.34540911930048
2016-03-01,Griechenland,243.6032582654528,332.1663019693654
2016-03-01,Italien,277.19412724306693,262.35294117647055
2016-03-01,Portugal,170.70738547834213,189.10505836575874
2016-03-01,Spanien,170.55927096347466,138.66333541536542
2016-04-01,Griechenland,206.2290368950647,220.56892778993435
2016-04-01,Italien,272.9363784665579,250.5882352941176
2016-04-01,Portugal,157.61919601121843,68.8715953307393
2016-04-01,Spanien,151.86301168516204,142.4109931292942
2016-05-01,Griechenland,184.1878294202204,203.50109409190372
2016-05-01,Italien,230.163132137031,316.4705882352941
2016-05-01,Portugal,121.34621377376129,58.36575875486382
2016-05-01,Spanien,135.90063937679136,171.6427232979388
2016-06-01,Griechenland,202.4916147580259,413.5667396061269
2016-06-01,Italien,237.60195758564439,390.5882352941176
2016-06-01,Portugal,139.48270489248986,147.0817120622568
2016-06-01,Spanien,180.43654001616812,147.65771392879452
2016-07-01,Griechenland,231.72017249640632,221.88183807439822
2016-07-01,Italien,224.77977161500817,429.4117647058823
2016-07-01,Portugal,122.65503272047367,46.69260700389105
2016-07-01,Spanien,224.2669214374954,242.0986883198002
2016-08-01,Griechenland,241.59080019166268,217.94310722100656
2016-08-01,Italien,239.7553017944535,287.0588235294117
2016-08-01,Portugal,166.4069803677158,379.3774319066148
2016-08-01,Spanien,234.5851400014698,242.84821986258592
2016-09-01,Griechenland,313.3684714901773,533.0415754923413
2016-09-01,Italien,344.1924959216966,318.82352941176475
2016-09-01,Portugal,198.19258335930195,115.56420233463034
2016-09-01,Spanien,357.16910413757626,158.15115552779514
2016-10-01,Griechenland,296.3104935313848,387.308533916849
2016-10-01,Italien,334.7960848287113,303.5294117647058
2016-10-01,Portugal,162.66749766282328,0.0
2016-10-01,Spanien,270.6548100242522,170.89319175515305
2016-11-01,Griechenland,276.0900814566363,214.00437636761484
2016-11-01,Italien,233.4910277324633,283.52941176470586
2016-11-01,Portugal,105.64038641321282,175.09727626459141
2016-11-01,Spanien,158.12449474535163,158.90068707058091
2016-12-01,Griechenland,212.36224245328225,81.4004376367615
2016-12-01,Italien,171.92495921696576,342.35294117647055
2016-12-01,Portugal,74.97662823309442,330.35019455252916
2016-12-01,Spanien,124.43595208348643,187.38288569643976
2017-01-01,Griechenland,229.03689506468618,544.8577680525163
2017-01-01,Italien,238.53181076672107,357.6470588235294
2017-01-01,Portugal,153.13181676534745,276.65369649805444
2017-01-01,Spanien,160.7701918130374,203.8725796377264
2017-02-01,Griechenland,207.09151892668905,382.0568927789934
2017-02-01,Italien,239.46166394779772,319.9999999999999
2017-02-01,Portugal,150.14023060143347,66.53696498054474
2017-02-01,Spanien,137.92900712868376,183.63522798251094
2017-03-01,Griechenland,232.96597987541924,473.96061269146605
2017-03-01,Italien,293.5889070146819,335.2941176470589
2017-03-01,Portugal,182.67373013399813,342.02334630350185
2017-03-01,Spanien,148.159035790402,161.89881324172396
2017-04-01,Griechenland,183.4211787254432,254.70459518599563
2017-04-01,Italien,229.47797716150086,308.235294117647
2017-04-01,Portugal,116.8588345278903,115.56420233463034
2017-04-01,Spanien,118.70360843683399,137.1642723297939
2017-05-01,Griechenland,216.77048394825107,170.67833698030634
2017-05-01,Italien,228.30342577487767,222.35294117647055
2017-05-01,Portugal,120.03739482704891,157.58754863813226
2017-05-01,Spanien,130.16829573013888,224.85946283572767
2017-06-01,Griechenland,207.37901293723047,267.8336980306346
2017-06-01,Italien,232.12071778140296,267.05882352941177
2017-06-01,Portugal,105.07946400747896,123.73540856031127
2017-06-01,Spanien,128.84544719629602,111.68019987507809
2017-07-01,Griechenland,236.41590800191662,345.29540481400437
2017-07-01,Italien,234.91027732463294,369.41176470588226
2017-07-01,Portugal,123.58990339669677,366.53696498054467
2017-07-01,Spanien,162.97493936944218,151.4053716427233
2017-08-01,Griechenland,247.81983708672738,479.2122538293217
2017-08-01,Italien,237.79771615008158,311.7647058823528
2017-08-01,Portugal,130.32097226550326,243.9688715953307
2017-08-01,Spanien,182.81766737708531,103.43535290443475
2017-09-01,Griechenland,293.14805941542886,409.6280087527352
2017-09-01,Italien,332.7406199021207,337.6470588235294
2017-09-01,Portugal,163.22842006855717,323.3463035019455
2017-09-01,Spanien,314.3970015433233,173.8913179262961
2017-10-01,Griechenland,315.8600862482031,311.15973741794306
2017-10-01,Italien,325.2528548123981,336.470588235294
2017-10-01,Portugal,149.57930819569958,318.6770428015564
2017-10-01,Spanien,253.28139927978245,212.1174266083698
2017-11-01,Griechenland,277.6233828461907,103.7199124726477
2017-11-01,Italien,231.28874388254488,367.0588235294117
2017-11-01,Portugal,95.3568089747585,277.82101167315176
2017-11-01,Spanien,136.87072830160943,155.15302935665213
2017-12-01,Griechenland,207.09151892668905,74.835886214442
2017-12-01,Italien,169.03752039151715,224.70588235294113
2017-12-01,Portugal,74.78965409784979,350.1945525291828
2017-12-01,Spanien,97.2734621885794,251.84259837601505
2018-01-01,Griechenland,241.3033061811212,425.38293216630194
2018-01-01,Italien,235.49755301794454,462.35294117647055
2018-01-01,Portugal,126.0205671548769,256.8093385214008
2018-01-01,Spanien,147.80627618137723,295.31542785758904
2018-02-01,Griechenland,202.4916147580259,270.45951859956233
2018-02-01,Italien,241.02773246329528,447.0588235294117
2018-02-01,Portugal,124.33779993767529,303.50194552529183
2018-02-01,Spanien,128.22811788050268,179.88757026858215
2018-03-01,Griechenland,224.62865356971727,129.97811816192558
2018-03-01,Italien,281.94127243066885,369.41176470588226
2018-03-01,Portugal,142.10034278591462,385.2140077821012
2018-03-01,Spanien,151.2456823693687,269.8313554028732
2018-04-01,Griechenland,209.10397700047915,124.72647702407001
2018-04-01,Italien,267.0146818923328,394.1176470588234
2018-04-01,Portugal,131.2558429417264,94.55252918287937
2018-04-01,Spanien,136.78253839935326,181.38663335415367
2018-05-01,Griechenland,200.19166267369428,372.86652078774614
2018-05-01,Italien,242.34910277324633,388.2352941176471
2018-05-01,Portugal,107.88407603614833,136.57587548638134
2018-05-01,Spanien,113.23583449695009,207.62023735165522
2018-06-01,Griechenland,223.19118351701007,445.07658643326045
2018-06-01,Italien,230.0163132137031,422.3529411764705
2018-06-01,Portugal,101.71392957307572,201.9455252918288
2018-06-01,Spanien,132.02028367751893,198.62585883822607
2018-07-01,Griechenland,236.32007666506948,149.671772428884
2018-07-01,Italien,226.9820554649266,455.2941176470588
2018-07-01,Portugal,112.18448114677469,205.4474708171206
2018-07-01,Spanien,169.94194164768132,234.6033728919426
2018-08-01,Griechenland,232.29516051748922,357.1115973741793
2018-08-01,Italien,237.0146818923328,468.2352941176469
2018-08-01,Portugal,123.40292926145216,234.63035019455253
2018-08-01,Spanien,180.7011097229367,201.6239850093692
2018-09-01,Griechenland,303.30618112122664,249.45295404814001
2018-09-01,Italien,351.92495921696576,412.9411764705882
2018-09-01,Portugal,160.2368339046432,186.7704280155642
2018-09-01,Spanien,322.7750422576615,173.14178638351035
2018-10-01,Griechenland,336.9429803545759,364.9890590809628
2018-10-01,Italien,356.86786296900493,472.94117647058823
2018-10-01,Portugal,156.87129947023993,340.8560311284047
2018-10-01,Spanien,253.7223487910634,251.09306683322922
2018-11-01,Griechenland,249.2573071394346,368.9277899343545
2018-11-01,Italien,238.33605220228384,402.3529411764705
2018-11-01,Portugal,97.22655032720473,197.27626459143968
2018-11-01,Spanien,150.011023737782,251.84259837601505
2018-12-01,Griechenland,190.991854336368,194.31072210065645
2018-12-01,Italien,161.15823817292008,537.6470588235294
2018-12-01,Portugal,80.2119040199439,395.7198443579766
2018-12-01,Spanien,103.09399573748806,266.0836976889445
2019-01-01,Griechenland,240.24916147580257,471.33479212253826
2019-01-01,Italien,248.76019575856444,476.47058823529403
2019-01-01,Portugal,129.947023995014,247.47081712062254
2019-01-01,Spanien,153.09767031674872,230.10618363522798
2019-02-01,Griechenland,206.51653090560615,391.24726477024063
2019-02-01,Italien,251.54975530179448,355.2941176470588
2019-02-01,Portugal,124.52477407291991,262.6459143968872
2019-02-01,Spanien,136.95891820386566,251.84259837601505
2019-03-01,Griechenland,218.01629132726404,169.36542669584242
2019-03-01,Italien,296.28058727569334,414.1176470588235
2019-03-01,Portugal,148.45746338423186,519.4552529182879
2019-03-01,Spanien,162.35761005364884,227.10805746408496
2019-04-01,Griechenland,212.55390512697653,484.4638949671773
2019-04-01,Italien,257.7650897226754,348.235294117647
2019-04-01,Portugal,110.68868806481768,513.6186770428014
2019-04-01,Spanien,145.24876901594766,327.5452841973767
2019-05-01,Griechenland,190.89602299952085,123.41356673960613
2019-05-01,Italien,213.4257748776509,401.1764705882353
2019-05-01,Portugal,98.16142100342785,276.65369649805444
2019-05-01,Spanien,120.73197618872638,231.60524672079953
2019-06-01,Griechenland,185.3378054623862,345.29540481400437
2019-06-01,Italien,227.6182707993475,397.6470588235294
2019-06-01,Portugal,105.26643814272359,243.9688715953307
2019-06-01,Spanien,132.990372602337,197.12679575265463
2019-07-01,Griechenland,208.81648298993773,266.52078774617064
2019-07-01,Italien,229.47797716150086,424.7058823529411
2019-07-01,Portugal,130.13399813025865,482.1011673151751
2019-07-01,Spanien,168.08995370030132,283.32292317301693
2019-08-01,Griechenland,198.27503593675132,82.71334792122538
2019-08-01,Italien,225.70962479608485,667.0588235294117
2019-08-01,Portugal,112.55842941726392,196.1089494163424
2019-08-01,Spanien,180.26016021165577,225.60899437851347
2019-09-01,Griechenland,271.49017728797315,434.5733041575493
2019-09-01,Italien,320.8972267536705,610.5882352941176
2019-09-01,Portugal,151.8229978186351,175.09727626459141
2019-09-01,Spanien,308.22370838538984,328.29481574016245
2019-10-01,Griechenland,280.0191662673694,204.8140043763676
2019-10-01,Italien,331.4192495921697,455.2941176470588
2019-10-01,Portugal,131.2558429417264,270.8171206225681
2019-10-01,Spanien,247.90181524215478,294.5658963148033
2019-11-01,Griechenland,233.92429324389076,308.53391684901527
2019-11-01,Italien,213.47471451876018,507.05882352941165
2019-11-01,Portugal,102.08787784356497,536.9649805447469
2019-11-01,Spanien,144.63143970015432,265.3341661461587
2019-12-01,Griechenland,162.91327264015334,189.0590809628009
2019-12-01,Italien,156.94942903752042,454.11764705882354
2019-12-01,Portugal,71.23714552820192,353.6964980544747
2019-12-01,Spanien,111.56022635408245,273.57901311680206
2020-01-01,Griechenland,,556.6739606126914
2020-01-01,Italien,,424.7058823529411
2020-01-01,Portugal,,533.4630350194552
2020-01-01,Spanien,,420.4871955028108
2020-02-01,Griechenland,,118.16192560175054
2020-02-01,Italien,,395.2941176470588
2020-02-01,Portugal,,365.3696498054475
2020-02-01,Spanien,,226.35852592129925
2020-03-01,Griechenland,,417.5054704595186
2020-03-01,Italien,,322.3529411764706
2020-03-01,Portugal,,311.67315175097275
2020-03-01,Spanien,,188.88194878201128
2020-04-01,Griechenland,,210.06564551422318
2020-04-01,Italien,,594.1176470588234
2020-04-01,Portugal,,321.0116731517509
2020-04-01,Spanien,,299.0630855715179
2020-05-01,Griechenland,,136.5426695842451
2020-05-01,Italien,,475.29411764705884
2020-05-01,Portugal,,198.44357976653694
2020-05-01,Spanien,,251.09306683322922
2020-06-01,Griechenland,,105.03282275711159
2020-06-01,Italien,,521.1764705882352
2020-06-01,Portugal,,469.26070038910507
2020-06-01,Spanien,,308.80699562773265
2020-07-01,Griechenland,,459.51859956236325
2020-07-01,Italien,,584.7058823529411
2020-07-01,Portugal,,463.4241245136187
