date,country,Anmeldungen in Deutschland,Google Trends: Abitur/Universität Deutschland,Google Trends: Arbeit,Google Trends: Arbeitslosengeld,Google Trends: Arbeitslosigkeit,Google Trends: BIP,Google Trends: BIP Deutschland,Google Trends: Bachelor/Master/Promotion Deutschland,Google Trends: Brutto/Netto/Zulagen,Google Trends: Einkommen/Steuer,Google Trends: Einkommen/Steuern Deutschland,Google Trends: Gehalt,Google Trends: Gehalt Deutschland,Google Trends: Inflation,Google Trends: Jobs,Google Trends: Jobs/Arbeit Deutschland,Google Trends: Konto Deutschland,Google Trends: Miete Deutschland,Google Trends: Mindestlohn,Google Trends: Rente,Google Trends: Rente Deutschland,Google Trends: Sozialhilfe,Google Trends: Studium Deutschland,Google Trends: Visum/Einreisebestimmungen Deutschland,Google Trends: Wirtschaft Deutschland,Google Trends: Wohnung Deutschland
2020-07-31,Finnland,,103.56083086053413,119.46454413892911,209.1968117719191,116.20335587277737,127.32147209359005,1122.5806451612905,0.0,104.7279214986619,146.03316898251907,77.86458333333333,170.03921568627456,180.23255813953492,95.06172839506173,143.14477468839883,82.31966053748232,,,70.11615628299894,106.70794633642932,,127.89644012944984,,,37.00887198986059,
2020-10-31,Finnland,,46.58753709198813,123.22720694645443,143.96076026977315,88.05409466566492,152.18133073360954,2509.677419354839,364.7058823529412,130.95450490633365,131.95876288659795,73.43749999999999,190.53594771241833,292.2480620155039,109.53984287317621,169.31927133269417,162.6591230551627,,,70.22175290390707,121.77502579979362,,144.20711974110034,,,62.86438529784537,
2021-01-31,Finnland,,86.7952522255193,115.59334298118671,164.4389944819129,95.56724267468068,147.84304167682183,2554.838709677419,0.0,111.06155218554863,150.33617212012552,59.37499999999999,178.82352941176475,238.37209302325584,118.6868686868687,153.45158197507192,50.919377652050926,,,62.56599788806757,164.86068111455108,,113.39805825242722,,,120.15209125475286,
2010-01-31,Slowakei,67.01446525966327,,122.7906976744186,118.9028910303929,91.98459922996149,117.25888324873092,,,112.38447319778189,255.4893019992985,0.0,106.53777664716355,0.0,154.17956656346752,118.64808775570708,30.516080777860882,,,162.35785565096313,92.46727587058534,,92.39280774550484,,,,
2010-04-30,Slowakei,100.64026559165283,,108.37209302325583,137.58339510748704,165.48827441372066,118.78172588832486,,,95.1324707332101,128.0954051210102,62.07827260458839,117.12032561689138,171.005291005291,116.87306501547988,110.70263860065224,107.85340314136126,,,138.31515432815038,87.4289948135342,,123.55924389119407,,,,
2010-07-31,Slowakei,124.82807683187099,,96.14617940199336,91.91994069681247,74.4837241862093,93.90862944162434,,,96.11829944547134,63.9775517362329,182.45614035087723,86.59374205036886,62.22222222222222,67.80185758513932,95.81974503409428,108.75093492894541,,,76.30540728707358,103.3341565818721,,131.67358229598892,,,,
2010-10-31,Slowakei,108.46573393407635,,100.59800664451826,91.42574746725971,71.54357717885894,78.42639593908628,,,86.26001232285891,73.09715889161698,83.13090418353576,88.22182650725006,27.513227513227516,95.66563467492261,99.02164245478802,133.7322363500374,,,74.91297284752844,105.90269202272168,,56.6159520516367,,,,
2011-01-31,Slowakei,68.864121413327,,92.89036544850497,76.1057573511243,101.92509625481273,92.63959390862942,,,127.91127541589647,137.63591722202736,144.6693657219973,122.61511065886543,177.7777777777778,102.94117647058825,91.96560924992588,63.27599102468213,,,110.09514968670226,109.65670535934801,,124.66574458275703,,,,
2011-04-30,Slowakei,112.82902537348825,,111.0299003322259,79.07091672844084,123.06615330766537,102.15736040609134,,,86.99938385705484,110.4173974044195,140.35087719298247,123.53090816586113,102.43386243386244,126.93498452012386,108.62733471686926,143.75467464472703,,,111.30192620097473,102.04988886144729,,130.01383125864453,,,,
2011-07-31,Slowakei,181.97770927199429,,102.92358803986711,72.54756609834446,84.28421421071053,84.13705583756342,,,114.849044978435,64.39845668186602,40.48582995951417,106.8430424828288,165.92592592592595,87.77089783281735,100.1482359916988,172.47569184741963,,,73.14922255743794,94.93702148678688,,91.65514061779622,,,,
