date,country,Anmeldungen in Deutschland,Suche nach Jobs in Deutschland (Google Trends Index)
2010-01-01,Rumänien,62.60629366841792,68.8926255104492
2010-02-01,Rumänien,60.16898662189244,127.11986548162382
2010-03-01,Rumänien,89.41667118019824,61.68628392985826
2010-04-01,Rumänien,98.8084276661431,117.89574825846745
2010-05-01,Rumänien,104.15425445485566,131.731924093202
2010-06-01,Rumänien,169.60407301088665,109.8246456882056
2010-07-01,Rumänien,108.75264041596708,139.51477300024018
2010-08-01,Rumänien,116.55202296484862,78.69325006005283
2010-09-01,Rumänien,122.01159074906572,66.87484986788374
2010-10-01,Rumänien,107.17651519254727,127.11986548162382
2010-11-01,Rumänien,96.84233331527922,94.25894787412923
2010-12-01,Rumänien,63.90619075989817,76.38722075426372
2011-01-01,Rumänien,93.05638303634296,133.74969973576748
2011-02-01,Rumänien,94.21004170503168,110.40115301465289
2011-03-01,Rumänien,119.34680171153119,104.05957242373287
2011-04-01,Rumänien,117.64068677896333,89.3586355993274
2011-05-01,Rumänien,161.8696853165791,78.40499639682918
2011-06-01,Rumänien,179.8570113199372,98.29449915926016
2011-07-01,Rumänien,137.0741482965932,82.72880134518374
2011-08-01,Rumänien,146.51465092346857,76.09896709104011
2011-09-01,Rumänien,152.91664409900883,123.66082152294015
2011-10-01,Rumänien,131.71207279423714,78.69325006005283
2011-11-01,Rumänien,119.50928884796622,76.96372808071102
2011-12-01,Rumänien,85.1432594919569,75.2342061013692
2012-01-01,Rumänien,128.49482749282348,136.05572904155656
2012-02-01,Rumänien,115.47960786437741,112.99543598366562
2012-03-01,Rumänien,156.97882250988465,89.07038193610376
2012-04-01,Rumänien,159.2861398472621,76.09896709104011
2012-05-01,Rumänien,192.70974381194824,91.6646649051165
2012-06-01,Rumänien,214.0605535395115,108.67163103531104
2012-07-01,Rumänien,171.21269566159347,87.0526062935383
2012-08-01,Rumänien,171.24519308888046,110.40115301465289
2012-09-01,Rumänien,174.15371283106757,120.20177756425652
2012-10-01,Rumänien,172.4313491848562,87.34085995676193
2012-11-01,Rumänien,148.30200942425392,101.17703579149651
2012-12-01,Rumänien,82.99842929101446,73.21643045880374
2013-01-01,Rumänien,154.7202513134377,158.82776843622383
2013-02-01,Rumänien,135.69300763689543,130.8671631035311
2013-03-01,Rumänien,156.247630395927,92.81767955801104
2013-04-01,Rumänien,186.37274549098197,82.4405476819601
2013-05-01,Rumänien,178.26463738287387,107.51861638241651
2013-06-01,Rumänien,275.8056653848237,102.90655777083832
2013-07-01,Rumänien,208.6334831825814,110.97766034110015
2013-08-01,Rumänien,205.30249688566323,151.04491952918565
2013-09-01,Rumänien,207.78855007311924,94.25894787412923
2013-10-01,Rumänien,203.43389481666034,104.05957242373287
2013-11-01,Rumänien,167.76796836917077,70.91040115301465
2013-12-01,Rumänien,105.32416183718789,63.99231323564736
2014-01-01,Rumänien,251.22136164220333,166.61061734326205
2014-02-01,Rumänien,218.64269078697936,170.35791496516933
2014-03-01,Rumänien,260.35313870985215,92.52942589478738
2014-04-01,Rumänien,241.13091046958783,66.87484986788374
2014-05-01,Rumänien,279.99783350484756,92.81767955801104
2014-06-01,Rumänien,339.11065373991227,98.29449915926016
2014-07-01,Rumänien,303.3147375832747,153.06269517175113
2014-08-01,Rumänien,263.7978660022748,94.25894787412923
2014-09-01,Rumänien,319.7421870768564,85.32308431419648
2014-10-01,Rumänien,271.69474083301736,130.8671631035311
2014-11-01,Rumänien,211.59074906569896,91.95291856834012
2014-12-01,Rumänien,141.7862752532091,84.45832332452555
2015-01-01,Rumänien,248.8328007366084,124.23732884938742
2015-02-01,Rumänien,235.9963169582408,100.02402113860197
2015-03-01,Rumänien,302.9572658831176,98.29449915926016
2015-04-01,Rumänien,295.58034988896713,92.24117223156377
2015-05-01,Rumänien,290.91696907328173,89.3586355993274
2015-06-01,Rumänien,395.50993879651196,87.0526062935383
2015-07-01,Rumänien,326.40415967069276,110.11289935142923
2015-08-01,Rumänien,321.13957645019775,88.78212827288013
2015-09-01,Rumänien,351.41092996804423,138.36175834734564
2015-10-01,Rumänien,312.7714889237935,76.96372808071102
2015-11-01,Rumänien,222.49363592048965,64.280566898871
2015-12-01,Rumänien,143.6711260358555,80.71102570261829
2016-01-01,Rumänien,310.52916644099014,148.16238289694928
2016-02-01,Rumänien,268.93245951362184,104.34782608695652
2016-03-01,Rumänien,287.2610085034935,111.26591400432379
2016-04-01,Rumänien,299.56128473162545,82.4405476819601
2016-05-01,Rumänien,307.8968748307426,106.07734806629831
2016-06-01,Rumänien,329.3939229810973,104.05957242373287
2016-07-01,Rumänien,292.28186101933596,91.6646649051165
2016-08-01,Rumänien,305.4270703569301,85.89959164064375
2016-09-01,Rumänien,338.94816660347726,157.38650012010567
2016-10-01,Rumänien,296.16530358013324,67.16310353110735
2016-11-01,Rumänien,252.5375074473271,77.25198174393465
2016-12-01,Rumänien,158.58744516059147,67.16310353110735
2017-01-01,Rumänien,293.5817581108163,94.25894787412923
2017-02-01,Rumänien,287.6672263445811,101.46528945472014
2017-03-01,Rumänien,305.26458322049507,74.36944511169827
2017-04-01,Rumänien,260.35313870985215,75.2342061013692
