,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem,sem
keyword_id,2,10,11,12,14,15,16,17,18,19,20,21,22,24,26,28,32,33,37,38,39,41,42,43,44,48,49,51,52,54,55,56,57,58,59,60,112,113,114,115,117,118,119,121,122,123,124,125,2,10,11,12,14,15,16,17,18,19,20,21,22,24,26,28,32,33,37,38,39,41,42,43,44,48,49,51,52,54,55,56,57,58,59,60,112,113,114,115,117,118,119,121,122,123,124,125
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-31,0.0,0.0,24.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,9.714285714285714,0.0,0.0,0.0,0.0,49.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,62.857142857142854,0.0,0.0,0.0,0.0,27.714285714285715,0.0,0.0,0.0,58.57142857142857,0.0,0.0,0.0,0.0,0.0,68.14285714285714,35.0,52.142857142857146,52.857142857142854,95.85714285714286,34.857142857142854,72.85714285714286,68.71428571428571,63.857142857142854,46.57142857142857,41.42857142857143,7.571428571428571,0.0,0.0,16.29406636292659,0.0,0.0,0.0,0.0,0.0,0.0,3.455253320699378,0.0,0.0,0.0,0.0,13.781827727489706,0.0,0.0,0.0,0.0,0.0,0.0,8.503300679676075,0.0,0.0,0.0,0.0,17.90146879543725,0.0,0.0,0.0,2.102800206268535,0.0,0.0,0.0,0.0,0.0,2.711778290457875,3.8047589248453666,0.8571428571428573,6.12344663073467,1.9325356083526688,5.569596768462265,1.1635039736067256,2.407471363764674,7.008255578851516,0.8959470343917513,2.057010577757636,1.4777257761126572
2007-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.42857142857143,0.0,39.952380952380956,0.0,0.0,25.38095238095238,0.0,0.0,0.0,7.9523809523809526,0.0,15.714285714285714,59.714285714285715,0.0,0.0,3.8095238095238098,0.0,22.857142857142858,0.0,0.0,0.0,41.285714285714285,0.0,0.0,11.333333333333334,0.0,0.0,28.428571428571427,50.61904761904761,37.761904761904766,58.523809523809526,53.666666666666664,23.476190476190478,63.904761904761905,62.285714285714285,54.047619047619044,43.333333333333336,29.666666666666668,13.80952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17007942633458,0.0,12.601807984358892,0.0,0.0,10.157211659065988,0.0,0.0,0.0,5.271681644604113,0.0,8.822605848390099,6.867681942335565,0.0,0.0,3.809523809523809,0.0,5.972980229278342,0.0,0.0,0.0,1.673467334975652,0.0,0.0,5.510931896727663,0.0,0.0,1.9944683973392863,7.052312022322947,1.4231140009957535,7.034517766797683,6.437042111429368,3.99415769111841,1.4823608615307986,1.8609629439286122,5.096056858859065,0.8879639873241653,1.7733805921707704,1.4461455719868497
2007-07-31,0.0,0.0,7.3809523809523805,0.0,0.0,0.0,0.0,0.0,0.0,16.80952380952381,0.0,17.714285714285715,0.0,12.238095238095239,8.0,0.0,0.0,0.0,0.0,0.0,13.38095238095238,53.85714285714286,4.761904761904762,0.0,48.714285714285715,0.0,0.0,0.0,0.0,0.0,38.904761904761905,0.0,0.0,14.61904761904762,0.0,0.0,21.142857142857142,37.38095238095239,27.76190476190476,44.19047619047618,31.42857142857143,26.571428571428573,71.90476190476191,48.14285714285714,51.47619047619048,45.0,29.90476190476191,21.47619047619047,0.0,0.0,4.850368758919847,0.0,0.0,0.0,0.0,0.0,0.0,3.519622002956828,0.0,10.821386355816045,0.0,9.37033556100914,3.8757146465089534,0.0,0.0,0.0,0.0,0.0,5.687821441205476,7.342204448329567,4.761904761904762,0.0,12.56001807689318,0.0,0.0,0.0,0.0,0.0,2.2979011778928764,0.0,0.0,7.94852010878336,0.0,0.0,1.430260371244451,6.109054029119126,1.6816289242110718,6.88837204295628,3.880223205365297,2.4242870845026583,1.5212181602451504,1.456567112075762,5.857688419134933,0.7675262937152795,2.1602206354641202,1.8142518584549296
2007-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.047619047619047,0.0,0.0,0.0,3.428571428571429,19.619047619047617,0.0,0.0,0.0,16.380952380952383,0.0,26.476190476190478,42.285714285714285,0.0,0.0,10.761904761904761,0.0,0.0,0.0,0.0,0.0,39.904761904761905,0.0,0.0,4.571428571428571,0.0,0.0,22.80952380952381,43.0,38.285714285714285,38.333333333333336,39.47619047619048,23.952380952380953,57.904761904761905,38.857142857142854,44.47619047619048,48.76190476190476,32.904761904761905,14.047619047619046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.358071468623667,0.0,0.0,0.0,3.4285714285714284,4.410442497463445,0.0,0.0,0.0,4.451638169091347,0.0,9.499670351309854,4.878350725484249,0.0,0.0,4.293907512203309,0.0,0.0,0.0,0.0,0.0,1.8677809345856915,0.0,0.0,2.958902168172568,0.0,0.0,1.71362919825916,7.2998537691887195,1.6065643954013435,6.960846827466572,3.842769449630245,2.2958351467703615,1.5450356426997907,1.6077753061442996,3.9476927297330633,0.4908754244778028,1.7822362113840777,1.9752310231834385
2008-01-31,0.0,0.0,12.80952380952381,0.0,0.0,0.0,0.0,0.0,0.0,12.476190476190476,0.0,3.0,4.809523809523809,5.3809523809523805,25.523809523809522,0.0,0.0,0.0,7.238095238095238,0.0,27.38095238095238,44.666666666666664,0.0,0.0,7.0476190476190474,0.0,0.0,0.0,0.0,0.0,35.85714285714286,0.0,0.0,13.571428571428571,0.0,0.0,46.42857142857142,39.61904761904762,51.047619047619044,48.142857142857146,55.80952380952382,32.904761904761905,56.80952380952382,48.904761904761905,63.952380952380956,40.85714285714286,42.38095238095239,18.428571428571427,0.0,0.0,6.177214121335883,0.0,0.0,0.0,0.0,0.0,0.0,3.5313813052770766,0.0,3.0,4.80952380952381,3.4827075244241037,11.118208170496928,0.0,0.0,0.0,5.517068287305352,0.0,8.52125357843351,4.99092758295052,0.0,0.0,4.2287938814530674,0.0,0.0,0.0,0.0,0.0,1.6428174760311325,0.0,0.0,4.217003785588184,0.0,0.0,1.591767241155998,5.997284587173126,2.3669668710965586,6.174553314173264,5.674230984250884,2.8342534237804973,1.6674094738448446,1.2160163209159196,5.312455523564865,0.6681011632401338,1.5063372330239835,1.837386369088673
2008-04-30,0.0,0.0,9.523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,15.95238095238095,0.0,9.619047619047619,0.0,5.190476190476191,14.04761904761905,0.0,0.0,0.0,21.047619047619047,0.0,30.09523809523809,51.333333333333336,0.0,19.0,17.333333333333332,0.0,9.523809523809524,0.0,4.761904761904762,0.0,38.52380952380952,0.0,0.0,8.428571428571429,0.0,0.0,35.42857142857142,49.095238095238095,34.42857142857142,58.666666666666664,45.38095238095238,21.0,61.71428571428572,62.76190476190476,55.47619047619048,46.23809523809524,41.285714285714285,16.476190476190478,0.0,0.0,6.147592613027645,0.0,0.0,0.0,0.0,0.0,0.0,3.595469766685934,0.0,4.5375730474558456,0.0,5.190476190476191,5.65424809695773,0.0,0.0,0.0,8.694671068519781,0.0,7.90480117399434,5.1027528937021325,0.0,6.7176621027693955,8.097059918474786,0.0,5.145428516488375,0.0,4.761904761904762,0.0,1.3726788942354924,0.0,0.0,5.458397844800799,0.0,0.0,1.4994854211248312,7.105622423261771,1.6201517541408432,8.316914028142516,4.9379613195348435,1.5314812368914648,1.3092696098681205,1.9182789447002893,5.044640510387996,0.591083316130362,1.572462519899518,1.2146614811738436
2008-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.80952380952381,0.0,6.666666666666667,7.190476190476191,2.619047619047619,2.380952380952381,0.0,0.0,0.0,7.761904761904762,0.0,31.238095238095237,55.142857142857146,0.0,9.523809523809524,18.428571428571427,0.0,6.857142857142858,0.0,0.0,0.0,42.476190476190474,0.0,0.0,15.666666666666666,0.0,0.0,24.28571428571429,31.523809523809522,26.76190476190476,28.047619047619047,37.0,27.14285714285714,70.33333333333333,51.47619047619048,40.285714285714285,50.04761904761906,41.23809523809524,16.047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.719915545941628,0.0,4.305773163983738,7.19047619047619,2.619047619047619,2.380952380952381,0.0,0.0,0.0,3.8536139059400356,0.0,8.625690345962711,7.457141920228412,0.0,6.147592613027645,6.580923823570596,0.0,3.4379281496574507,0.0,0.0,0.0,2.029344052959614,0.0,0.0,6.408987438332325,0.0,0.0,1.4489840785926333,3.8797743739743455,1.189931790955537,3.6119199930849466,3.7874930059649454,1.866723485305504,1.7194278085686188,1.967954433807779,4.439951022777604,0.7034846804819832,1.658869778588161,1.7512303261851059
2008-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.857142857142858,0.0,6.190476190476191,2.0,6.714285714285714,22.0952380952381,0.0,0.0,0.0,9.904761904761905,0.0,10.714285714285715,37.38095238095238,3.380952380952381,8.0,9.761904761904761,0.0,0.0,0.0,0.0,0.0,41.476190476190474,0.0,0.0,12.142857142857144,0.0,0.0,20.952380952380953,21.57142857142857,31.142857142857142,31.666666666666668,30.28571428571429,26.38095238095238,58.666666666666664,38.285714285714285,40.85714285714286,51.19047619047618,39.285714285714285,18.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.011419216546556,0.0,3.9965971920680547,2.0,3.1876319945103924,8.770899207244799,0.0,0.0,0.0,5.90331861926349,0.0,3.200056688840274,6.0694756717637866,3.380952380952381,5.164490068918486,6.301623931164052,0.0,0.0,0.0,0.0,0.0,1.5544298590393215,0.0,0.0,5.526854326397032,0.0,0.0,1.3911252860861503,3.991348721003874,1.304443483832987,5.4894143674530325,2.7457390662854166,2.792135321307726,1.5184044106345056,0.9122661178765262,3.2330582646677413,0.5856638791213739,1.3223923710964762,2.2877014602337007
