date,country,Anmeldungen in Deutschland_x,Suche nach Jobs in Deutschland (Google Trends Index)_x,Anmeldungen in Deutschland_y,Suche nach Jobs in Deutschland (Google Trends Index)_y
2014-08-01,Portugal,180.9909629167965,119.70074812967584,182.73605484574634,205.23690773067338
2014-09-01,Portugal,215.39420380180738,158.60349127182047,179.43284512309128,200.997506234414
2014-10-01,Portugal,189.4047990028046,167.58104738154617,177.92147086319724,194.5137157107232
2014-11-01,Portugal,130.32097226550326,116.70822942643393,174.50919289498287,188.52867830423943
2014-12-01,Portugal,96.10470551573698,77.80548628428927,173.8080398878155,179.30174563591027
2015-01-01,Portugal,177.9993767528825,197.50623441396513,171.00342785914617,163.8403990024938
2015-02-01,Portugal,168.0897475849174,161.59600997506237,170.92552196946087,163.3416458852868
2015-03-01,Portugal,178.93424742910562,65.8354114713217,168.37020878778435,158.60349127182047
2015-04-01,Portugal,140.79152383920223,173.56608478802997,167.1548769086943,160.5985037406484
2015-05-01,Portugal,113.68027422873168,131.6708229426434,164.03864132128388,151.37157107231926
2015-06-01,Portugal,148.2704892489872,137.6558603491272,161.82611405422247,142.14463840399006
2015-07-01,Portugal,177.43845434714862,125.68578553615963,159.78497974446867,136.15960099750626
2015-08-01,Portugal,175.0077905889685,122.69326683291773,159.28638205048298,136.40897755610976
2015-09-01,Portugal,203.61483328139607,98.75311720698257,158.30476784044873,131.4214463840399
2015-10-01,Portugal,182.29978186350885,137.6558603491272,157.71268307884074,128.927680798005
2015-11-01,Portugal,98.72234340916172,110.72319201995013,155.07946400747895,128.42892768079804
2015-12-01,Portugal,80.9598005609224,128.6783042394015,153.81738859457772,132.66832917705736
2016-01-01,Portugal,166.4069803677158,128.6783042394015,152.8513555624805,126.93266832917708
2016-02-01,Portugal,135.1822997818635,83.79052369077309,150.10906824555934,120.4488778054863
2016-03-01,Portugal,170.70738547834213,143.640897755611,149.42349641632907,126.93266832917708
2016-04-01,Portugal,157.61919601121843,86.78304239401498,150.82580243066374,119.70074812967584
2016-05-01,Portugal,121.34621377376129,92.76807980049878,151.46463072608287,116.45885286783044
2016-06-01,Portugal,139.48270489248986,140.6483790523691,150.7323153630414,116.70822942643395
2016-07-01,Portugal,122.65503272047367,110.72319201995013,146.16703022748518,115.46134663341648
2016-08-01,Portugal,166.4069803677158,137.6558603491272,145.4502960423808,116.70822942643395
2016-09-01,Portugal,198.19258335930195,89.77556109725687,144.99844188220627,115.96009975062346
2016-10-01,Portugal,162.66749766282328,92.76807980049878,143.36241819881582,112.21945137157108
2016-11-01,Portugal,105.64038641321282,107.73067331670828,143.93892178248674,111.9700748129676
2016-12-01,Portugal,74.97662823309442,77.80548628428927,143.4403240885011,107.73067331670826
2017-01-01,Portugal,153.13181676534745,170.57356608478807,142.33406045497037,111.22194513715714
2017-02-01,Portugal,150.14023060143347,86.78304239401498,143.58055468993456,111.47132169576064
2017-03-01,Portugal,182.67373013399813,125.68578553615963,144.57775007790588,109.97506234413969
2017-04-01,Portugal,116.8588345278903,92.76807980049878,141.18105328762854,110.47381546134665
2017-05-01,Portugal,120.03739482704891,92.76807980049878,141.07198504206917,110.47381546134665
2017-06-01,Portugal,105.07946400747896,83.79052369077309,138.2050483016516,105.73566084788031
2017-07-01,Portugal,123.58990339669677,44.887780548628434,138.28295419133687,100.24937655860352
2017-08-01,Portugal,130.32097226550326,83.79052369077309,135.2757868494858,95.76059850374067
2017-09-01,Portugal,163.22842006855717,98.75311720698257,132.3621065752571,96.50872817955116
2017-10-01,Portugal,149.57930819569958,104.73815461346636,131.27142411966346,97.50623441396512
2017-11-01,Portugal,95.3568089747585,101.74563591022445,130.4144593331256,97.00748129675812
2017-12-01,Portugal,74.78965409784979,101.74563591022445,130.39887815518853,99.00249376558605
2018-01-01,Portugal,126.0205671548769,77.80548628428927,128.13960735431598,91.27182044887782
2018-02-01,Portugal,124.33779993767529,80.79800498753119,125.9894047990028,90.77306733167084
2018-03-01,Portugal,142.10034278591462,89.77556109725687,122.6082891866625,87.78054862842895
2018-04-01,Portugal,131.2558429417264,95.76059850374065,123.8080398878155,88.02992518703245
2018-05-01,Portugal,107.88407603614833,83.79052369077309,122.79526332190714,87.28179551122196
2018-06-01,Portugal,101.71392957307572,98.75311720698257,122.5148021190402,88.5286783042394
2018-07-01,Portugal,112.18448114677469,74.8129675810474,121.56435026488002,91.02244389027435
2018-08-01,Portugal,123.40292926145216,116.70822942643393,120.98784668120909,93.76558603491272
2018-09-01,Portugal,160.2368339046432,143.640897755611,120.73854783421626,97.5062344139651
2018-10-01,Portugal,156.87129947023993,47.880299251870326,121.34621377376129,92.76807980049875
2018-11-01,Portugal,97.22655032720473,116.70822942643393,121.50202555313182,94.01496259351622
2018-12-01,Portugal,80.2119040199439,95.76059850374065,121.95387971330632,93.51620947630924
2019-01-01,Portugal,129.947023995014,95.76059850374065,122.2810844499844,95.01246882793019
2019-02-01,Portugal,124.52477407291991,158.60349127182047,122.29666562792146,101.49625935162096
2019-03-01,Portugal,148.45746338423186,95.76059850374065,122.82642567778123,101.99501246882794
2019-04-01,Portugal,110.68868806481768,65.8354114713217,121.1124961047055,99.50124688279304
2019-05-01,Portugal,98.16142100342785,74.8129675810474,120.3022748519788,98.75311720698255
2019-06-01,Portugal,105.26643814272359,68.8279301745636,120.59831723278279,96.25935162094764
2019-07-01,Portugal,130.13399813025865,59.85037406483792,122.0941103147398,95.01246882793019
2019-08-01,Portugal,112.55842941726392,89.77556109725687,121.19040199439077,92.76807980049877
2019-09-01,Portugal,151.8229978186351,152.61845386533668,120.48924898722343,93.51620947630924
2019-10-01,Portugal,131.2558429417264,185.53615960099756,118.35462760984728,104.98753117206985
2019-11-01,Portugal,102.08787784356497,101.74563591022445,118.75973823621064,103.74064837905239
2019-12-01,Portugal,71.23714552820192,80.79800498753119,118.01184169523215,102.49376558603494
2020-01-01,Portugal,,122.69326683291773,116.92682512252472,104.73815461346635
2020-02-01,Portugal,,125.68578553615963,116.1670302274852,101.99501246882795
2020-03-01,Portugal,,53.86533665835414,112.57920432118001,98.50374064837906
2020-04-01,Portugal,,86.78304239401498,112.8155188532253,100.24937655860352
2020-05-01,Portugal,,95.76059850374065,114.90896140319637,101.99501246882795
2020-06-01,Portugal,,86.78304239401498,116.51604861327517,103.4912718204489
2020-07-01,Portugal,,101.74563591022445,113.79245870987847,106.98254364089779
2020-08-01,Portugal,,128.6783042394015,114.10096603303211,110.22443890274315
2020-09-01,Portugal,,131.6708229426434,101.52695543783112,108.47880299251874
2020-10-01,Portugal,,98.75311720698257,86.66251168588347,101.24688279301746
2020-11-01,Portugal,,140.6483790523691,71.23714552820198,104.48877805486286
2020-12-01,Portugal,,47.880299251870326,,101.74563591022445
2010-01-01,Griechenland,71.7776712985146,59.50890707751564,71.7776712985146,59.50890707751564
2010-02-01,Griechenland,66.21945376137998,62.975445353875784,68.99856252994729,61.24217621569571
2010-03-01,Griechenland,89.12314326784858,13.288396726047184,75.70675610924772,45.25758305247953
2010-04-01,Griechenland,78.7733588883565,113.81800674049107,76.47340680402492,62.39768897448242
2010-05-01,Griechenland,66.98610445615716,105.15166104959076,74.57594633445136,70.94848338950409
2010-06-01,Griechenland,88.9314805941543,46.79826673086181,76.9685353777352,66.92344727973038
2010-07-01,Griechenland,91.23143267848587,127.10640346653825,79.00609213498528,75.52101244927437
2010-08-01,Griechenland,106.08528988979396,179.1044776119403,82.39099185433636,88.4689455946076
2010-09-01,Griechenland,143.65117393387638,180.259990370727,89.19767875206304,98.66795056973199
2010-10-01,Griechenland,154.76760900814566,51.42031776600866,95.75467177767129,93.94318728935966
2010-11-01,Griechenland,134.83469094393868,91.86326432354358,99.30740079278652,93.75410338337637
2010-12-01,Griechenland,107.61859127934834,168.70486278285992,100.0,100.0
2011-01-01,Griechenland,124.38907522759943,156.57197881559944,104.38428366075708,108.08858931150696
2011-02-01,Griechenland,125.73071394345952,170.43813192103997,109.34355534259703,117.04381319210398
2011-03-01,Griechenland,159.84666986104457,166.39383726528646,115.2371825586967,129.80259990370726
2011-04-01,Griechenland,134.45136559655006,130.5729417428984,119.87701645104615,131.1988444872412
2011-05-01,Griechenland,144.22616195495928,188.34857968223398,126.31368790927966,138.13192103996147
2011-06-01,Griechenland,163.29659798754193,153.10544053923925,132.51078102539532,146.99085219065958
2011-07-01,Griechenland,176.80881648298993,197.01492537313433,139.64222967577066,152.8165623495426
2011-08-01,Griechenland,189.74604695735508,293.5002407318247,146.61395943140073,162.34954260953296
2011-09-01,Griechenland,247.43651173933875,210.3033220991815,155.26273758185593,164.8531535869042
2011-10-01,Griechenland,275.1317680881648,335.0987000481464,165.29308417185754,188.4930187770823
2011-11-01,Griechenland,283.2774317201725,231.68030813673565,177.663312569877,200.1444390948483
2011-12-01,Griechenland,254.43219932918066,239.19114106884928,189.89777990736306,206.01829561868078
2012-01-01,Griechenland,260.0862482031624,273.85652383245065,201.20587765532665,215.79200770341836
2012-02-01,Griechenland,243.7949209391471,356.4756860857005,211.04456157163392,231.29513721714008
2012-03-01,Griechenland,264.6861523718256,291.1892152142513,219.78118511419902,241.6947520462205
2012-04-01,Griechenland,237.66171538092954,237.45787193066926,228.3820475962306,250.60182956186804
2012-05-01,Griechenland,257.40297077144226,175.0601829561868,237.81344833093758,249.49446316803082
2012-06-01,Griechenland,254.14470531863918,145.59460760712565,245.3841239418623,248.868560423688
2012-07-01,Griechenland,304.64781983708673,225.32498796340877,256.0373742213704,251.2277323062109
2012-08-01,Griechenland,267.7527551509344,296.3890226287915,262.537933237502,251.4684641309581
2012-09-01,Griechenland,316.5309056061332,281.36735676456425,268.2957993930682,257.39046701974
2012-10-01,Griechenland,373.7422137038812,262.8791526239769,276.51333652771126,251.3721714010592
2012-11-01,Griechenland,280.59415428845233,188.92633606162735,276.2897300750679,247.8093403948002
2012-12-01,Griechenland,207.66650694777192,166.9715936446798,272.3925890432838,241.79104477611938
2013-01-01,Griechenland,283.37326305701964,204.52575830524796,274.3331736144386,236.01348098218583
2013-02-01,Griechenland,232.58265452803067,221.85844968704856,273.3988180801789,224.79537794896484
2013-03-01,Griechenland,240.15333013895543,192.39287433798745,271.3544162274397,216.5623495426095
2013-04-01,Griechenland,254.71969333972208,151.94992778045255,272.7759143906724,209.43668753009146
2013-05-01,Griechenland,203.25826545280304,182.57101588830042,268.2638556141191,210.06259027443426
2013-06-01,Griechenland,234.88260661236225,154.83870967741933,266.65868072192944,210.8329321136254
2013-07-01,Griechenland,289.41063727839,212.61434761675494,265.38891550870466,209.77371208473755
2013-08-01,Griechenland,257.882127455678,250.168512277323,264.56636320076666,205.9220028887819
2013-09-01,Griechenland,343.45951126018207,222.436206066442,266.8104136719374,201.0110736639384
2013-10-01,Griechenland,341.92620987062764,179.68223399133365,264.15908001916625,194.07799711121808
2013-11-01,Griechenland,289.6022999520843,204.52575830524796,264.90975882446895,195.37794896485312
2013-12-01,Griechenland,227.50359367513178,158.88300433317283,266.56284938508225,194.70389985556093
2014-01-01,Griechenland,263.0570196454241,225.90274434280207,264.8698291007826,196.4853153586904
2014-02-01,Griechenland,232.77431720172495,185.45979778526714,264.8858009902571,193.4520943668753
2014-03-01,Griechenland,233.73263057019648,125.37313432835819,264.3507426928606,187.86711603273952
2014-04-01,Griechenland,217.53713464302828,130.5729417428984,261.2521961348027,186.08570052961
2014-05-01,Griechenland,201.43747005270725,98.21858449687048,261.10046318479476,179.05633124699082
2014-06-01,Griechenland,205.07906085289892,177.94896485315357,258.6168343715062,180.9821858449687
2014-07-01,Griechenland,246.86152371825588,108.04044294655752,255.07107490816165,172.2676937891189
2014-08-01,Griechenland,223.86200287494012,145.0168512277323,252.23606452643347,163.50505536831966
2014-09-01,Griechenland,314.42261619549595,175.0601829561868,249.816323271043,159.55705344246508
2014-10-01,Griechenland,313.08097747963586,162.92729898892634,247.412553905127,158.16080885893112
2014-11-01,Griechenland,262.1945376137997,117.86230139624456,245.12857371026996,150.9388541165142
2014-12-01,Griechenland,218.59127934834692,75.6860857005296,244.38588084970453,144.0057775637939
2015-01-01,Griechenland,246.19070436032584,111.50698122291767,242.98035457594634,134.47279730380353
2015-02-01,Griechenland,197.31672256827983,103.99614829080403,240.02555502315928,127.68415984593162
2015-03-01,Griechenland,227.2160996645903,121.3288396726047,239.4825107810254,127.3471352912855
2015-04-01,Griechenland,199.23334930522282,90.70775156475685,237.95719533620831,124.0250361097737
2015-05-01,Griechenland,174.89218974604697,94.75204622051034,235.7450886439866,123.73615792007702
2015-06-01,Griechenland,219.5495927168184,127.68415984593162,236.95096629931322,119.5474241694752
2015-07-01,Griechenland,264.8778150455199,214.34761675493496,238.45232390991853,128.40635532017333
2015-08-01,Griechenland,257.11547676090083,205.10351468464134,241.2234467337486,133.41357727491572
2015-09-01,Griechenland,379.39626257786296,153.10544053923925,246.63791726561257,131.58401540683678
2015-10-01,Griechenland,371.6339242932439,115.55127587867116,251.51732950007985,127.63601348098217
2015-11-01,Griechenland,266.4111164350743,94.17428984111699,251.8687110685194,125.6620125180549
2015-12-01,Griechenland,217.53713464302828,136.35050553683197,251.78086567640955,130.71738083774673
2016-01-01,Griechenland,298.8021082894106,139.8170438131921,256.1651493371666,133.07655272026963
2016-02-01,Griechenland,234.2117872544322,123.06210881078476,259.2397380610126,134.66538276360134
2016-03-01,Griechenland,243.6032582654528,131.72845450168512,260.6053346110845,135.53201733269137
2016-04-01,Griechenland,206.2290368950647,123.63986519017813,261.18830857690466,138.2763601348098
2016-05-01,Griechenland,184.1878294202204,165.81608088589311,261.9629452164191,144.1983630235917
2016-06-01,Griechenland,202.4916147580259,119.59557053442464,260.5414470531864,143.52431391429946
2016-07-01,Griechenland,231.72017249640632,131.15069812229177,257.77831017409363,136.59123736157918
2016-08-01,Griechenland,241.59080019166268,153.10544053923925,256.4845871266571,132.25806451612902
2016-09-01,Griechenland,313.3684714901773,146.17236398651903,250.98227120268325,131.68030813673565
2016-10-01,Griechenland,296.3104935313848,168.1271064034665,244.70531863919504,136.06162734713527
2016-11-01,Griechenland,276.0900814566363,132.30621088107847,245.51189905765852,139.23928743379872
2016-12-01,Griechenland,212.36224245328225,119.59557053442464,245.08065804184636,137.8430428502648
2017-01-01,Griechenland,229.03689506468618,153.10544053923925,239.26689027311932,138.95040924410205
2017-02-01,Griechenland,207.09151892668905,178.52672123254695,237.00686791247406,143.57246027924893
2017-03-01,Griechenland,232.96597987541924,146.17236398651903,236.12042804663793,144.77611940298507
2017-04-01,Griechenland,183.4211787254432,113.24025036109772,234.21977319916945,143.90948483389505
2017-05-01,Griechenland,216.77048394825107,101.6851227732306,236.9349944098387,138.5652383245065
2017-06-01,Griechenland,207.37901293723047,129.4174289841117,237.34227759143906,139.3837265286471
2017-07-01,Griechenland,236.41590800191662,80.30813673567646,237.73358888356492,135.1468464130958
2017-08-01,Griechenland,247.81983708672738,191.81511795859413,238.25267529148698,138.37265286470873
2017-09-01,Griechenland,293.14805941542886,169.8603755416466,236.56764095192466,140.346653827636
2017-10-01,Griechenland,315.8600862482031,117.86230139624456,238.19677367832617,136.15792007703416
2017-11-01,Griechenland,277.6233828461907,125.37313432835819,238.32454879412236,135.5801636976408
2017-12-01,Griechenland,207.09151892668905,88.39672604718344,237.88532183357293,132.9802599903707
2018-01-01,Griechenland,241.3033061811212,139.8170438131921,238.9075227599425,131.87289359653346
2018-02-01,Griechenland,202.4916147580259,133.46172363986517,238.5241974125539,128.11747713047663
2018-03-01,Griechenland,224.62865356971727,106.30717380837747,237.82942022041206,124.79537794896483
2018-04-01,Griechenland,209.10397700047915,127.10640346653825,239.9696534099984,125.95089070775155
2018-05-01,Griechenland,200.19166267369428,87.81896966779009,238.58808497045197,124.79537794896483
2018-06-01,Griechenland,223.19118351701007,72.21954742416948,239.9057658521003,120.02888781896966
2018-07-01,Griechenland,236.32007666506948,107.46268656716418,239.89777990736306,122.29176697159363
2018-08-01,Griechenland,232.29516051748922,186.61531054405393,238.60405685992654,121.85844968704862
2018-09-01,Griechenland,303.30618112122664,177.3712084737602,239.45056700207633,122.48435243139141
2018-10-01,Griechenland,336.9429803545759,85.50794415021666,241.20747484427406,119.78815599422244
2018-11-01,Griechenland,249.2573071394346,119.59557053442464,238.8436352020444,119.30669234472798
2018-12-01,Griechenland,190.991854336368,66.4419836302359,237.5019964861843,117.47713047664901
2019-01-01,Griechenland,240.24916147580257,176.21569571497352,237.4141510940744,120.51035146846412
2019-02-01,Griechenland,206.51653090560615,147.32787674530573,237.74956077303943,121.66586422725084
2019-03-01,Griechenland,218.01629132726404,85.50794415021666,237.19853058616835,119.93259508907077
2019-04-01,Griechenland,212.55390512697653,83.19691863264323,237.48602459670983,116.27347135291285
2019-05-01,Griechenland,190.89602299952085,57.77563793933558,236.71138795719537,113.76986037554165
2019-06-01,Griechenland,185.3378054623862,105.15166104959076,233.55693978597665,116.51420317766008
2019-07-01,Griechenland,208.81648298993773,106.8849301877708,231.26497364638237,116.46605681271063
2019-08-01,Griechenland,198.27503593675132,135.7727491574386,228.42996326465422,112.22917669715935
2019-09-01,Griechenland,271.49017728797315,182.57101588830042,225.77862961188308,112.66249398170437
2019-10-01,Griechenland,280.0191662673694,113.81800674049107,221.0349784379492,115.02166586422724
2019-11-01,Griechenland,233.92429324389076,82.0414058738565,219.75722727998723,111.89215214251323
2019-12-01,Griechenland,162.91327264015334,97.06307173808378,217.4173454719693,114.4439094848339
2020-01-01,Griechenland,,147.32787674530573,215.34172583525722,112.03659123736158
2020-02-01,Griechenland,,110.35146846413096,216.22424532822234,108.95522388059702
2020-03-01,Griechenland,,70.4862782859894,216.02512910610656,107.7034183919114
2020-04-01,Griechenland,,80.8858931150698,216.4590321034978,107.51083293211362
2020-05-01,Griechenland,,116.70678863745788,220.11089054692312,112.42176215695714
2020-06-01,Griechenland,,116.1290322580645,225.90640472767925,113.33654309099661
2020-07-01,Griechenland,,122.48435243139141,229.32438907522754,114.63649494463168
2020-08-01,Griechenland,,105.15166104959076,237.0867273598466,112.08473760231102
2020-09-01,Griechenland,,165.81608088589311,225.61891071713777,110.68849301877708
2020-10-01,Griechenland,,98.21858449687048,198.41878294202195,109.38854116514203
2020-11-01,Griechenland,,97.64082811747711,162.91327264015314,110.68849301877708
2020-12-01,Griechenland,,81.46364949446317,,109.38854116514203
