date,country,Anmeldungen in Deutschland,Suche nach Jobs in Deutschland (Google Trends Index)
2018-02-01,Kroatien,489.7072140054331,516.0693641618498
2018-03-01,Kroatien,484.8777543012376,398.15028901734115
2018-04-01,Kroatien,569.3932991246604,416.18497109826586
2018-05-01,Kroatien,455.1765771204346,460.57803468208107
2018-06-01,Kroatien,506.0066405070932,307.97687861271686
2018-07-01,Kroatien,570.2384545728946,413.4104046242775
2018-08-01,Kroatien,549.8339873226682,393.98843930635843
2018-09-01,Kroatien,638.2130999094477,395.3757225433527
2018-10-01,Kroatien,595.110172049502,532.7167630057803
2018-11-01,Kroatien,461.45487473588895,510.52023121387293
2018-12-01,Kroatien,286.9906429218231,353.75722543352606
2019-01-01,Kroatien,525.2037428312708,611.7919075144509
2019-02-01,Kroatien,438.03199517054026,468.90173410404634
2019-03-01,Kroatien,461.69634772109873,342.65895953757234
2019-04-01,Kroatien,393.7217023845457,342.65895953757234
2019-05-01,Kroatien,396.4986417144582,441.15606936416197
2019-06-01,Kroatien,407.84787201931783,350.9826589595377
2019-07-01,Kroatien,473.5285239963779,309.364161849711
2019-08-01,Kroatien,446.00060368246307,389.8265895953758
2019-09-01,Kroatien,536.1907636583157,421.7341040462428
2019-10-01,Kroatien,430.66706912164204,406.4739884393063
2019-11-01,Kroatien,362.20947781466947,330.17341040462435
2019-12-01,Kroatien,235.55689707214006,416.18497109826586
2020-01-01,Kroatien,,389.8265895953758
2020-02-01,Kroatien,,398.15028901734115
2020-03-01,Kroatien,,127.63005780346823
2020-04-01,Kroatien,,148.43930635838154
2020-05-01,Kroatien,,305.20231213872836
2020-06-01,Kroatien,,255.26011560693647
2020-07-01,Kroatien,,177.57225433526014
2020-08-01,Kroatien,,312.1387283236995
2020-09-01,Kroatien,,484.16184971098266
2020-10-01,Kroatien,,409.24855491329487
2020-11-01,Kroatien,,328.78612716763007
2020-12-01,Kroatien,,134.56647398843933
