date,country,Anmeldungen in Deutschland,Suche nach Jobs in Deutschland (Google Trends Index)
2011-01-01,Portugal,103.58367092552197,380.04987531172077
2011-02-01,Portugal,114.24119663446555,260.3491271820449
2011-03-01,Portugal,140.23060143346834,215.46134663341655
2011-04-01,Portugal,106.01433468370207,149.6259351620948
2011-05-01,Portugal,130.6949205359925,230.42394014962596
2011-06-01,Portugal,110.50171392957307,194.51371571072323
2011-07-01,Portugal,124.52477407291991,134.6633416458853
2011-08-01,Portugal,140.417575568713,203.4912718204489
2011-09-01,Portugal,190.713617949517,230.42394014962596
2011-10-01,Portugal,152.7578684948582,221.44638403990027
2011-11-01,Portugal,133.12558429417263,230.42394014962596
2011-12-01,Portugal,88.81271424119663,215.46134663341655
2012-01-01,Portugal,163.97631660953567,257.356608478803
2012-02-01,Portugal,172.76410096603303,2094.763092269327
2012-03-01,Portugal,208.10221252726703,565.5860349127183
2012-04-01,Portugal,191.0875662200062,377.0573566084789
2012-05-01,Portugal,180.243066375818,290.2743142144639
2012-06-01,Portugal,163.78934247429103,362.0947630922694
2012-07-01,Portugal,205.4845746338423,254.36408977556115
2012-08-01,Portugal,202.11904019943904,329.17705735660854
2012-09-01,Portugal,241.75755687129947,317.20698254364095
2012-10-01,Portugal,203.98878155188532,284.2892768079801
2012-11-01,Portugal,157.05827360548457,299.2518703241896
2012-12-01,Portugal,108.81894671237144,179.55112219451374
2013-01-01,Portugal,223.8080398878155,308.22942643391525
2013-02-01,Portugal,216.8899968837644,415.9600997506235
2013-03-01,Portugal,228.29541913368647,176.55860349127187
2013-04-01,Portugal,263.6335306949205,359.1022443890275
2013-05-01,Portugal,217.63789342474288,149.6259351620948
2013-06-01,Portugal,209.41103147397945,137.6558603491272
2013-07-01,Portugal,220.44250545341225,206.48379052369083
2013-08-01,Portugal,232.96977251480212,272.3192019950125
2013-09-01,Portugal,255.0327204736678,209.47630922693273
2013-10-01,Portugal,207.54129012153317,245.38653366583546
2013-11-01,Portugal,171.26830788407602,188.52867830423946
2013-12-01,Portugal,104.51854160174507,188.52867830423946
2014-01-01,Portugal,211.6547210969149,383.0423940149626
2014-02-01,Portugal,169.02461826114052,167.58104738154617
2014-03-01,Portugal,209.59800560922406,122.69326683291773
2014-04-01,Portugal,155.37550638828296,149.6259351620948
2014-05-01,Portugal,151.0751012776566,242.39401496259356
2014-06-01,Portugal,174.8208164537239,248.37905236907739
2014-07-01,Portugal,201.93206606419443,197.50623441396513
2014-08-01,Portugal,180.9909629167965,119.70074812967584
2014-09-01,Portugal,215.39420380180738,158.60349127182047
2014-10-01,Portugal,189.4047990028046,167.58104738154617
2014-11-01,Portugal,130.32097226550326,116.70822942643393
2014-12-01,Portugal,96.10470551573698,77.80548628428927
2015-01-01,Portugal,177.9993767528825,197.50623441396513
2015-02-01,Portugal,168.0897475849174,161.59600997506237
2015-03-01,Portugal,178.93424742910562,65.8354114713217
2015-04-01,Portugal,140.79152383920223,173.56608478802997
2015-05-01,Portugal,113.68027422873168,131.6708229426434
2015-06-01,Portugal,148.2704892489872,137.6558603491272
2015-07-01,Portugal,177.43845434714862,125.68578553615963
2015-08-01,Portugal,175.0077905889685,122.69326683291773
2015-09-01,Portugal,203.61483328139607,98.75311720698257
2015-10-01,Portugal,182.29978186350885,137.6558603491272
2015-11-01,Portugal,98.72234340916172,110.72319201995013
2015-12-01,Portugal,80.9598005609224,128.6783042394015
2016-01-01,Portugal,166.4069803677158,128.6783042394015
2016-02-01,Portugal,135.1822997818635,83.79052369077309
2016-03-01,Portugal,170.70738547834213,143.640897755611
